TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionDayOfWeek,TransactionHour,DaysSincePrevTransaction,TransactionID,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,Cluster,ClusterLabel,ClusterDescription
417.26,32,45,1,10442.48,2023,2,27,0,17,-616,TX001502,AC00370,Credit,New York,D000183,17.36.132.202,M049,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
33.63,63,76,1,4324.4,2023,11,3,4,16,-367,TX001503,AC00341,Debit,Columbus,D000556,141.241.241.128,M024,Online,Retired,3,Cluster 3,Online Banking Users
64.58,55,173,1,6292.29,2023,12,4,0,18,-336,TX001504,AC00400,Debit,El Paso,D000647,21.190.11.223,M056,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
23.23,21,122,1,269.01,2023,4,20,3,16,-564,TX001505,AC00301,Credit,Miami,D000573,156.96.135.18,M064,Branch,Student,2,Cluster 2,Branch-Based Credit Users
160.52,78,112,1,5379.25,2023,8,7,0,16,-455,TX001506,AC00249,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,Retired,2,Cluster 2,Branch-Based Credit Users
285.49,53,109,1,6366.84,2023,8,11,4,18,-451,TX001508,AC00419,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
71.87,22,258,1,1839.1,2023,1,16,0,18,-658,TX001509,AC00435,Debit,Nashville,D000039,110.247.153.70,M057,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
308.8,53,41,1,3966.54,2023,12,26,1,16,-314,TX001510,AC00012,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
135.35,33,82,1,9983.36,2023,7,28,4,18,-465,TX001511,AC00438,Debit,Houston,D000219,218.54.207.160,M098,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
288.43,66,72,1,4577.09,2023,5,8,0,16,-546,TX001512,AC00345,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
147.46,65,205,1,7458.03,2023,10,12,3,16,-389,TX001513,AC00026,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
214.15,32,217,1,6397.29,2023,10,30,0,17,-371,TX001514,AC00416,Debit,Detroit,D000531,210.228.226.64,M064,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
170.36,30,118,1,6034.73,2023,3,27,0,16,-588,TX001516,AC00468,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
736.53,55,120,1,9826.26,2023,5,10,2,17,-544,TX001518,AC00302,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
213.42,45,17,1,3736.38,2023,7,27,3,17,-466,TX001519,AC00271,Debit,Columbus,D000536,133.67.250.163,M052,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
94.09,27,203,1,646.85,2023,9,12,1,16,-419,TX001520,AC00495,Debit,Miami,D000429,116.237.223.50,M042,Branch,Student,0,Cluster 0,Branch-Based Debit Users
91.23,72,86,1,6385.12,2023,5,15,0,16,-539,TX001521,AC00246,Debit,Boston,D000184,32.240.176.64,M003,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
263.92,57,233,1,4161.71,2023,7,26,2,17,-467,TX001522,AC00139,Credit,San Diego,D000568,32.240.176.64,M074,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
77.5,51,201,1,11079.77,2023,5,23,1,16,-531,TX001523,AC00298,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
3.65,69,146,1,10017.11,2023,2,13,0,17,-630,TX001524,AC00246,Debit,Miami,D000115,21.28.32.1,M098,Online,Doctor,3,Cluster 3,Online Banking Users
43.88,26,251,1,1644.09,2023,11,13,0,17,-357,TX001525,AC00323,Credit,Seattle,D000349,139.23.212.102,M038,Online,Student,2,Cluster 2,Branch-Based Credit Users
591.98,28,132,1,387.65,2023,4,28,4,16,-556,TX001526,AC00310,Debit,El Paso,D000560,7.146.35.122,M069,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
224.79,18,129,1,528.38,2023,8,22,1,16,-440,TX001527,AC00083,Debit,Boston,D000208,3.11.254.2,M063,Online,Student,3,Cluster 3,Online Banking Users
64.3,55,67,1,7530.3,2023,9,4,0,17,-427,TX001528,AC00222,Debit,Louisville,D000084,219.98.242.240,M015,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
111.79,62,49,1,10887.59,2023,12,26,1,17,-314,TX001529,AC00459,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,Doctor,3,Cluster 3,Online Banking Users
613.7,61,37,1,7307.11,2023,2,22,2,17,-621,TX001531,AC00122,Credit,Fort Worth,D000670,86.83.61.143,M055,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
170.45,60,199,1,2284.41,2023,1,5,3,16,-669,TX001533,AC00218,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
344.27,22,123,1,1918.36,2023,9,19,1,17,-412,TX001534,AC00294,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,Student,0,Cluster 0,Branch-Based Debit Users
872.72,22,288,1,503.01,2023,4,24,0,16,-560,TX001535,AC00407,Debit,Washington,D000559,216.79.134.201,M033,Online,Student,3,Cluster 3,Online Banking Users
292.95,37,56,1,1216.91,2023,2,16,3,16,-627,TX001536,AC00480,Debit,Memphis,D000456,221.169.49.152,M055,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
28.44,18,243,1,1071.04,2023,8,31,3,17,-431,TX001537,AC00367,Debit,Fresno,D000176,200.164.13.160,M047,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
209.02,21,74,1,187.9,2023,3,3,4,17,-612,TX001538,AC00324,Debit,El Paso,D000599,97.4.209.133,M008,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
20.05,72,171,1,7145.67,2023,11,29,2,17,-341,TX001539,AC00253,Debit,Chicago,D000293,164.75.163.220,M018,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
175.02,28,71,1,1493.88,2023,4,10,0,16,-574,TX001540,AC00344,Debit,Phoenix,D000609,105.6.30.244,M092,Online,Student,3,Cluster 3,Online Banking Users
89.5,41,134,1,8658.95,2023,8,21,0,16,-441,TX001541,AC00153,Credit,Louisville,D000014,166.79.195.157,M020,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
69.96,28,31,1,164.12,2023,10,16,0,17,-385,TX001542,AC00016,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,Student,0,Cluster 0,Branch-Based Debit Users
146.51,53,68,1,7089.9,2023,1,25,2,17,-649,TX001543,AC00291,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
376.78,21,88,1,841.65,2023,8,14,0,17,-448,TX001544,AC00362,Credit,Nashville,D000602,81.248.235.147,M061,Online,Student,2,Cluster 2,Branch-Based Credit Users
148.54,71,107,1,5677.05,2023,12,22,4,16,-318,TX001545,AC00202,Credit,Columbus,D000156,145.179.219.57,M048,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
388.77,26,30,1,1658.49,2023,12,11,0,16,-329,TX001546,AC00163,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,Student,2,Cluster 2,Branch-Based Credit Users
100.38,63,49,1,10171.68,2023,11,27,0,17,-343,TX001547,AC00123,Debit,Seattle,D000548,71.93.189.160,M060,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
137.23,64,63,1,13847.99,2023,4,7,4,16,-577,TX001548,AC00054,Debit,Fresno,D000207,82.51.236.134,M084,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
870.3,51,229,1,3688.98,2023,8,28,0,17,-434,TX001549,AC00172,Debit,San Jose,D000200,143.212.47.226,M003,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
458.94,52,180,1,5619.95,2023,7,18,1,18,-475,TX001550,AC00176,Debit,Detroit,D000074,151.247.130.190,M076,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
327.35,20,175,1,342.08,2023,9,25,0,18,-406,TX001551,AC00093,Credit,Memphis,D000531,19.111.192.175,M059,Branch,Student,2,Cluster 2,Branch-Based Credit Users
757.15,53,38,1,4702.86,2023,1,17,1,16,-657,TX001552,AC00310,Debit,Raleigh,D000463,200.13.225.150,M085,Online,Engineer,3,Cluster 3,Online Banking Users
5.64,59,47,1,12703.24,2023,3,8,2,16,-607,TX001553,AC00127,Debit,Boston,D000691,77.208.193.198,M064,Online,Doctor,3,Cluster 3,Online Banking Users
47.23,73,160,1,6659.81,2023,8,3,3,18,-459,TX001554,AC00286,Credit,Memphis,D000031,188.225.207.71,M034,Online,Retired,2,Cluster 2,Branch-Based Credit Users
239.41,42,248,1,7860.65,2023,11,1,2,17,-369,TX001555,AC00497,Credit,Baltimore,D000693,145.246.171.225,M064,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
7.48,55,29,1,1275.2,2023,7,3,0,16,-490,TX001556,AC00475,Debit,San Antonio,D000596,27.93.195.98,M025,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
170.97,26,292,1,1265.27,2023,5,1,0,17,-553,TX001557,AC00470,Debit,Nashville,D000259,187.52.200.18,M044,Branch,Student,0,Cluster 0,Branch-Based Debit Users
659.15,22,204,1,1241.59,2023,1,31,1,16,-643,TX001559,AC00480,Debit,Boston,D000202,78.69.172.205,M014,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
31.53,25,283,1,874.93,2023,12,20,2,17,-320,TX001560,AC00011,Debit,Kansas City,D000328,37.143.57.20,M095,Online,Student,3,Cluster 3,Online Banking Users
111.66,48,140,1,5716.72,2023,6,7,2,18,-516,TX001561,AC00362,Credit,Washington,D000384,62.251.170.72,M068,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
250.01,62,88,1,1541.48,2023,11,6,0,16,-364,TX001562,AC00015,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
554.15,49,108,1,14817.22,2023,4,18,1,17,-566,TX001563,AC00112,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
598.66,32,222,1,2587.11,2023,1,10,1,16,-664,TX001564,AC00057,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
28.38,55,98,1,173.7,2023,5,18,3,16,-536,TX001565,AC00393,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
16.8,49,94,1,11847.07,2023,11,27,0,17,-343,TX001566,AC00233,Debit,San Diego,D000426,86.220.59.252,M021,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
896.79,33,168,1,11146.74,2023,11,6,0,16,-364,TX001567,AC00466,Debit,Dallas,D000582,138.87.180.254,M087,Online,Doctor,3,Cluster 3,Online Banking Users
159.0,49,38,1,369.79,2023,3,6,0,18,-609,TX001568,AC00453,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
56.31,75,195,1,6396.08,2023,9,27,2,17,-404,TX001569,AC00203,Credit,Houston,D000038,18.72.115.111,M042,Online,Retired,2,Cluster 2,Branch-Based Credit Users
203.99,52,215,1,4840.31,2023,1,20,4,16,-654,TX001570,AC00228,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,Retired,3,Cluster 3,Online Banking Users
50.99,29,76,1,1334.6,2023,10,31,1,16,-370,TX001571,AC00131,Debit,Detroit,D000217,147.119.62.178,M003,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
101.28,32,75,1,2774.35,2023,8,23,2,18,-439,TX001572,AC00247,Credit,Chicago,D000506,81.222.37.186,M023,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
299.92,27,122,1,1368.0,2023,10,9,0,18,-392,TX001573,AC00425,Debit,Denver,D000197,201.113.165.203,M007,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
77.54,67,73,1,4536.38,2023,2,1,2,17,-642,TX001574,AC00123,Debit,Phoenix,D000352,79.47.176.19,M095,Online,Retired,3,Cluster 3,Online Banking Users
18.35,21,78,1,1293.39,2023,9,18,0,16,-413,TX001575,AC00139,Debit,Nashville,D000685,83.80.89.29,M035,Branch,Student,0,Cluster 0,Branch-Based Debit Users
732.53,26,116,1,441.54,2023,5,22,0,16,-532,TX001576,AC00379,Credit,San Jose,D000677,220.179.173.114,M066,ATM,Student,2,Cluster 2,Branch-Based Credit Users
65.11,34,150,1,8485.14,2023,9,7,3,16,-424,TX001577,AC00059,Debit,Nashville,D000204,223.32.70.156,M026,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
67.07,24,56,1,999.62,2023,6,5,0,16,-518,TX001578,AC00233,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,Student,2,Cluster 2,Branch-Based Credit Users
137.48,55,47,1,14273.42,2023,11,27,0,17,-343,TX001579,AC00007,Debit,Seattle,D000206,66.255.7.16,M058,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
398.36,22,56,1,1863.7,2023,6,27,1,16,-496,TX001580,AC00028,Debit,Columbus,D000022,80.58.55.129,M006,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
469.46,20,149,1,8640.56,2023,11,8,2,18,-362,TX001581,AC00428,Debit,New York,D000465,137.33.78.168,M068,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
37.58,57,182,1,259.44,2023,4,17,0,18,-567,TX001582,AC00242,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
160.24,31,15,1,5526.97,2023,8,8,1,17,-454,TX001583,AC00447,Debit,Washington,D000378,98.39.212.221,M019,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
315.39,23,93,1,929.6,2023,5,26,4,16,-528,TX001584,AC00081,Credit,New York,D000066,60.89.202.192,M008,Branch,Student,2,Cluster 2,Branch-Based Credit Users
165.91,26,84,1,587.12,2023,3,15,2,17,-600,TX001586,AC00254,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
211.36,47,194,1,4760.34,2023,9,14,3,17,-417,TX001587,AC00241,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
241.45,26,158,1,1594.04,2023,7,24,0,16,-469,TX001588,AC00140,Debit,Portland,D000435,133.63.96.21,M026,Online,Student,3,Cluster 3,Online Banking Users
23.24,68,129,1,13777.79,2023,4,13,3,16,-571,TX001589,AC00132,Debit,Indianapolis,D000569,184.185.209.72,M054,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
70.88,74,176,1,1794.65,2023,12,4,0,16,-336,TX001590,AC00035,Credit,Omaha,D000315,169.67.220.37,M087,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
314.52,80,229,1,7071.32,2023,3,20,0,17,-595,TX001592,AC00016,Debit,Memphis,D000361,146.69.70.214,M057,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
181.81,78,122,1,7525.73,2023,5,29,0,16,-525,TX001593,AC00382,Credit,Austin,D000409,148.181.195.227,M026,Online,Retired,2,Cluster 2,Branch-Based Credit Users
854.64,56,118,1,2989.25,2023,11,7,1,18,-363,TX001594,AC00413,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
261.19,64,52,1,7620.6,2023,1,12,3,17,-662,TX001595,AC00297,Debit,Oklahoma City,D000608,88.55.149.101,M078,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
220.68,71,217,1,5549.2,2023,10,9,0,18,-392,TX001596,AC00207,Credit,Raleigh,D000311,194.29.57.163,M050,Online,Retired,2,Cluster 2,Branch-Based Credit Users
11.86,31,129,1,6782.61,2023,9,5,1,16,-426,TX001597,AC00411,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
122.65,28,41,1,1968.51,2023,8,17,3,16,-445,TX001598,AC00105,Debit,Columbus,D000253,119.199.76.61,M039,Online,Student,3,Cluster 3,Online Banking Users
395.16,56,17,1,5340.73,2023,7,24,0,16,-469,TX001599,AC00002,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,Retired,3,Cluster 3,Online Banking Users
704.69,51,150,1,3267.84,2023,7,18,1,17,-475,TX001600,AC00410,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,Retired,3,Cluster 3,Online Banking Users
369.89,69,69,1,6941.47,2023,10,18,2,16,-383,TX001601,AC00492,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
10.92,67,268,1,7567.2,2023,10,20,4,17,-381,TX001602,AC00095,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
199.14,31,36,1,7001.25,2023,8,2,2,17,-460,TX001603,AC00058,Debit,Seattle,D000073,187.199.178.27,M005,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
109.43,70,140,1,1983.65,2023,1,11,2,18,-663,TX001604,AC00405,Debit,Denver,D000670,33.212.169.157,M054,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
304.15,20,40,1,686.91,2023,11,28,1,16,-342,TX001605,AC00258,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,Student,0,Cluster 0,Branch-Based Debit Users
620.54,28,98,1,213.36,2023,3,27,0,16,-588,TX001606,AC00257,Credit,Omaha,D000078,161.168.126.136,M009,Branch,Student,2,Cluster 2,Branch-Based Credit Users
757.79,22,117,1,1443.02,2023,1,2,0,16,-672,TX001607,AC00317,Debit,Charlotte,D000032,49.174.157.140,M034,Online,Student,3,Cluster 3,Online Banking Users
122.81,52,12,1,8450.84,2023,10,24,1,16,-377,TX001608,AC00409,Debit,San Jose,D000419,136.162.111.135,M010,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
96.25,61,171,1,7996.7,2023,7,27,3,16,-466,TX001609,AC00337,Debit,Houston,D000359,27.215.118.94,M040,Online,Retired,3,Cluster 3,Online Banking Users
142.55,67,97,1,1262.68,2023,5,16,1,16,-538,TX001611,AC00056,Debit,Kansas City,D000091,112.56.160.202,M071,Online,Doctor,3,Cluster 3,Online Banking Users
35.94,23,141,1,1697.28,2023,5,8,0,16,-546,TX001612,AC00259,Credit,Fresno,D000187,149.84.108.18,M050,Branch,Student,2,Cluster 2,Branch-Based Credit Users
24.86,58,292,1,2591.65,2023,2,13,0,16,-630,TX001613,AC00102,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
103.08,60,109,1,12002.16,2023,11,14,1,16,-356,TX001614,AC00165,Debit,San Francisco,D000687,147.114.91.132,M009,Online,Doctor,3,Cluster 3,Online Banking Users
116.27,57,94,1,8726.92,2023,11,28,1,18,-342,TX001615,AC00455,Debit,Portland,D000351,200.164.13.160,M011,Online,Engineer,3,Cluster 3,Online Banking Users
34.74,59,72,1,3736.57,2023,4,28,4,16,-556,TX001617,AC00114,Credit,Portland,D000142,161.71.2.223,M075,Online,Retired,2,Cluster 2,Branch-Based Credit Users
64.01,19,240,1,1225.69,2023,10,30,0,18,-371,TX001618,AC00331,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,Student,2,Cluster 2,Branch-Based Credit Users
50.9,28,150,1,1277.7,2023,4,24,0,16,-560,TX001620,AC00015,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,Student,2,Cluster 2,Branch-Based Credit Users
206.84,20,154,1,454.66,2023,9,13,2,18,-418,TX001621,AC00270,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,Student,0,Cluster 0,Branch-Based Debit Users
37.4,20,84,1,1519.51,2023,8,1,1,17,-461,TX001622,AC00063,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
154.21,46,75,1,8045.77,2023,1,2,0,16,-672,TX001623,AC00087,Debit,Miami,D000549,190.251.45.32,M083,Online,Engineer,3,Cluster 3,Online Banking Users
199.37,24,79,1,1331.3,2023,6,29,3,17,-494,TX001624,AC00130,Debit,Chicago,D000413,198.24.183.157,M083,Online,Student,3,Cluster 3,Online Banking Users
410.49,25,134,1,1843.57,2023,7,25,1,16,-468,TX001625,AC00324,Credit,Atlanta,D000364,70.130.169.235,M071,Branch,Student,2,Cluster 2,Branch-Based Credit Users
18.23,56,28,1,8422.2,2023,3,22,2,17,-593,TX001627,AC00257,Debit,Nashville,D000187,193.217.248.188,M064,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
398.7,47,276,1,7987.74,2023,8,28,0,16,-434,TX001628,AC00141,Debit,Albuquerque,D000426,198.39.35.23,M006,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
122.14,22,155,1,327.68,2023,2,20,0,16,-623,TX001629,AC00422,Debit,Omaha,D000381,57.141.198.111,M071,Online,Student,3,Cluster 3,Online Banking Users
378.2,40,167,1,7372.81,2023,1,9,0,17,-665,TX001630,AC00334,Debit,Mesa,D000588,21.122.39.207,M008,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
124.74,49,33,1,2987.97,2023,11,27,0,16,-343,TX001631,AC00175,Debit,Los Angeles,D000302,39.163.103.27,M038,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
17.1,53,101,1,1619.54,2023,12,25,0,16,-315,TX001632,AC00380,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
287.05,22,212,1,1204.65,2023,4,14,4,16,-570,TX001633,AC00118,Debit,Milwaukee,D000356,141.169.67.34,M058,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
874.72,28,173,1,4630.58,2023,3,3,4,16,-612,TX001634,AC00196,Debit,San Francisco,D000101,200.164.13.160,M085,Online,Engineer,3,Cluster 3,Online Banking Users
40.12,36,269,1,14304.38,2023,4,19,2,17,-565,TX001636,AC00465,Credit,Dallas,D000203,44.73.3.217,M016,ATM,Doctor,2,Cluster 2,Branch-Based Credit Users
125.0,49,177,1,3215.76,2023,6,5,0,16,-518,TX001637,AC00126,Credit,Indianapolis,D000617,98.39.212.221,M046,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
348.44,24,147,1,1022.94,2023,11,6,0,17,-364,TX001638,AC00041,Debit,Baltimore,D000668,175.166.115.182,M034,Online,Student,3,Cluster 3,Online Banking Users
128.4,69,31,1,2610.64,2023,3,20,0,17,-595,TX001639,AC00403,Debit,Tucson,D000514,48.31.196.24,M065,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
320.93,55,178,1,9451.66,2023,6,22,3,16,-501,TX001640,AC00155,Debit,Atlanta,D000268,115.241.186.164,M026,Online,Engineer,3,Cluster 3,Online Banking Users
1.41,53,278,1,1244.17,2023,6,7,2,17,-516,TX001641,AC00261,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
50.52,54,293,1,12815.24,2023,4,6,3,16,-578,TX001642,AC00480,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
383.95,31,143,1,9933.56,2023,9,20,2,17,-411,TX001643,AC00291,Credit,San Diego,D000504,39.129.125.110,M068,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
12.94,23,158,1,921.23,2023,8,28,0,17,-434,TX001644,AC00154,Debit,Fresno,D000364,114.115.12.20,M098,Branch,Student,0,Cluster 0,Branch-Based Debit Users
329.75,56,211,1,6009.43,2023,12,25,0,17,-315,TX001645,AC00106,Debit,Sacramento,D000369,160.160.113.117,M064,Online,Retired,3,Cluster 3,Online Banking Users
40.79,18,80,1,1769.33,2023,11,17,4,16,-353,TX001647,AC00303,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
99.25,63,93,1,2570.34,2023,6,26,0,16,-497,TX001648,AC00004,Credit,Phoenix,D000524,17.87.7.140,M048,Online,Retired,2,Cluster 2,Branch-Based Credit Users
150.6,69,59,1,3240.14,2023,4,17,0,17,-567,TX001649,AC00157,Debit,Miami,D000339,7.146.35.122,M080,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
29.5,73,129,1,1229.32,2023,7,20,3,18,-473,TX001650,AC00434,Debit,San Antonio,D000451,218.54.207.160,M008,Online,Retired,3,Cluster 3,Online Banking Users
54.34,65,46,1,8019.89,2023,12,25,0,18,-315,TX001651,AC00438,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
18.25,53,18,1,14328.29,2023,8,16,2,16,-446,TX001652,AC00279,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
633.87,27,175,1,330.16,2023,12,8,4,16,-332,TX001653,AC00458,Debit,Kansas City,D000594,159.37.30.154,M067,Online,Student,3,Cluster 3,Online Banking Users
81.15,19,114,1,1595.26,2023,2,17,4,16,-626,TX001654,AC00166,Debit,Miami,D000311,156.173.170.140,M059,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
83.95,75,170,1,7413.18,2023,6,14,2,16,-509,TX001655,AC00129,Debit,New York,D000288,60.89.202.192,M015,Online,Retired,3,Cluster 3,Online Banking Users
410.4,61,78,1,2563.91,2023,5,19,4,16,-535,TX001656,AC00292,Credit,Virginia Beach,D000534,181.223.246.123,M021,ATM,Retired,2,Cluster 2,Branch-Based Credit Users
172.68,33,17,1,10724.95,2023,2,20,0,16,-623,TX001657,AC00185,Debit,Baltimore,D000371,81.67.222.238,M031,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
139.88,34,162,1,2969.71,2023,1,23,0,16,-651,TX001658,AC00498,Debit,Colorado Springs,D000535,89.18.54.235,M024,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
165.55,28,115,1,761.78,2023,10,2,0,18,-399,TX001659,AC00171,Debit,Dallas,D000639,116.44.12.250,M061,Branch,Student,0,Cluster 0,Branch-Based Debit Users
